Time,Carbon Intensity
2024-01-07 08:00:00,649.0
2024-01-07 09:00:00,649.0
2024-01-07 10:00:00,642.0
2024-01-07 11:00:00,636.0
2024-01-07 12:00:00,634.0
2024-01-07 13:00:00,647.0
2024-01-07 14:00:00,645.0
2024-01-07 15:00:00,639.0
2024-01-07 16:00:00,631.0
2024-01-07 17:00:00,630.0
2024-01-07 18:00:00,636.0
2024-01-07 19:00:00,632.0
2024-01-07 20:00:00,636.0
2024-01-07 21:00:00,641.0
2024-01-07 22:00:00,641.0
2024-01-07 23:00:00,649.0
2024-01-08 00:00:00,647.0
2024-01-08 01:00:00,648.0
2024-01-08 02:00:00,649.0
2024-01-08 03:00:00,656.0
2024-01-08 04:00:00,667.0
2024-01-08 05:00:00,677.0
2024-01-08 06:00:00,678.0
2024-01-08 07:00:00,664.0
2024-01-08 08:00:00,657.0
2024-01-08 09:00:00,659.0
2024-01-08 10:00:00,660.0
2024-01-08 11:00:00,665.0
2024-01-08 12:00:00,683.0
2024-01-08 13:00:00,705.0
2024-01-08 14:00:00,729.0
2024-01-08 15:00:00,737.0
2024-01-08 16:00:00,721.0
2024-01-08 17:00:00,687.0
2024-01-08 18:00:00,681.0
2024-01-08 19:00:00,682.0
2024-01-08 20:00:00,702.0
2024-01-08 21:00:00,722.0
2024-01-08 22:00:00,739.0
2024-01-08 23:00:00,731.0
2024-01-09 00:00:00,734.0
2024-01-09 01:00:00,735.0
2024-01-09 02:00:00,731.0
2024-01-09 03:00:00,719.0
2024-01-09 04:00:00,710.0
2024-01-09 05:00:00,720.0
2024-01-09 06:00:00,728.0
2024-01-09 07:00:00,732.0
2024-01-09 08:00:00,710.0
2024-01-09 09:00:00,681.0
2024-01-09 10:00:00,669.0
2024-01-09 11:00:00,670.0
2024-01-09 12:00:00,675.0
2024-01-09 13:00:00,707.0
2024-01-09 14:00:00,740.0
2024-01-09 15:00:00,734.0
2024-01-09 16:00:00,729.0
2024-01-09 17:00:00,732.0
2024-01-09 18:00:00,730.0
2024-01-09 19:00:00,729.0
2024-01-09 20:00:00,730.0
2024-01-09 21:00:00,738.0
2024-01-09 22:00:00,747.0
2024-01-09 23:00:00,743.0
2024-01-10 00:00:00,744.0
2024-01-10 01:00:00,744.0
2024-01-10 02:00:00,742.0
2024-01-10 03:00:00,745.0
2024-01-10 04:00:00,749.0
2024-01-10 05:00:00,754.0
2024-01-10 06:00:00,757.0
2024-01-10 07:00:00,747.0
2024-01-10 08:00:00,715.0
2024-01-10 09:00:00,683.0
2024-01-10 10:00:00,668.0
2024-01-10 11:00:00,661.0
2024-01-10 12:00:00,672.0
2024-01-10 13:00:00,706.0
2024-01-10 14:00:00,750.0
2024-01-10 15:00:00,759.0
2024-01-10 16:00:00,747.0
2024-01-10 17:00:00,743.0
2024-01-10 18:00:00,733.0
2024-01-10 19:00:00,721.0
2024-01-10 20:00:00,722.0
2024-01-10 21:00:00,710.0
2024-01-10 22:00:00,704.0
2024-01-10 23:00:00,692.0
2024-01-11 00:00:00,685.0
2024-01-11 01:00:00,679.0
2024-01-11 02:00:00,676.0
2024-01-11 03:00:00,667.0
2024-01-11 04:00:00,664.0
2024-01-11 05:00:00,676.0
2024-01-11 06:00:00,680.0
2024-01-11 07:00:00,668.0
2024-01-11 08:00:00,658.0
2024-01-11 09:00:00,652.0
2024-01-11 10:00:00,644.0
2024-01-11 11:00:00,637.0
2024-01-11 12:00:00,639.0
2024-01-11 13:00:00,658.0
2024-01-11 14:00:00,664.0
2024-01-11 15:00:00,671.0
2024-01-11 16:00:00,673.0
2024-01-11 17:00:00,674.0
2024-01-11 18:00:00,687.0
2024-01-11 19:00:00,687.0
2024-01-11 20:00:00,690.0
2024-01-11 21:00:00,684.0
2024-01-11 22:00:00,687.0
