Time,Carbon Intensity
2024-01-07 13:00:00,290.0
2024-01-07 14:00:00,286.0
2024-01-07 15:00:00,302.0
2024-01-07 16:00:00,308.0
2024-01-07 17:00:00,315.0
2024-01-07 18:00:00,309.0
2024-01-07 19:00:00,309.0
2024-01-07 20:00:00,301.0
2024-01-07 21:00:00,292.0
2024-01-07 22:00:00,282.0
2024-01-07 23:00:00,250.0
2024-01-08 00:00:00,239.0
2024-01-08 01:00:00,230.0
2024-01-08 02:00:00,217.0
2024-01-08 03:00:00,209.0
2024-01-08 04:00:00,217.0
2024-01-08 05:00:00,257.0
2024-01-08 06:00:00,310.0
2024-01-08 07:00:00,325.0
2024-01-08 08:00:00,322.0
2024-01-08 09:00:00,305.0
2024-01-08 10:00:00,306.0
2024-01-08 11:00:00,302.0
2024-01-08 12:00:00,297.0
2024-01-08 13:00:00,296.0
2024-01-08 14:00:00,305.0
2024-01-08 15:00:00,305.0
2024-01-08 16:00:00,301.0
2024-01-08 17:00:00,300.0
2024-01-08 18:00:00,289.0
2024-01-08 19:00:00,288.0
2024-01-08 20:00:00,276.0
2024-01-08 21:00:00,251.0
2024-01-08 22:00:00,242.0
2024-01-08 23:00:00,228.0
2024-01-09 00:00:00,229.0
2024-01-09 01:00:00,230.0
2024-01-09 02:00:00,226.0
2024-01-09 03:00:00,221.0
2024-01-09 04:00:00,229.0
2024-01-09 05:00:00,238.0
2024-01-09 06:00:00,262.0
2024-01-09 07:00:00,273.0
2024-01-09 08:00:00,278.0
2024-01-09 09:00:00,272.0
2024-01-09 10:00:00,259.0
2024-01-09 11:00:00,255.0
2024-01-09 12:00:00,253.0
2024-01-09 13:00:00,258.0
2024-01-09 14:00:00,274.0
2024-01-09 15:00:00,294.0
2024-01-09 16:00:00,300.0
2024-01-09 17:00:00,307.0
2024-01-09 18:00:00,302.0
2024-01-09 19:00:00,296.0
2024-01-09 20:00:00,297.0
2024-01-09 21:00:00,290.0
2024-01-09 22:00:00,273.0
2024-01-09 23:00:00,268.0
2024-01-10 00:00:00,272.0
2024-01-10 01:00:00,276.0
2024-01-10 02:00:00,284.0
2024-01-10 03:00:00,287.0
2024-01-10 04:00:00,289.0
2024-01-10 05:00:00,295.0
2024-01-10 06:00:00,316.0
2024-01-10 07:00:00,332.0
2024-01-10 08:00:00,335.0
2024-01-10 09:00:00,323.0
2024-01-10 10:00:00,315.0
2024-01-10 11:00:00,310.0
2024-01-10 12:00:00,307.0
2024-01-10 13:00:00,312.0
2024-01-10 14:00:00,320.0
2024-01-10 15:00:00,330.0
2024-01-10 16:00:00,339.0
2024-01-10 17:00:00,342.0
2024-01-10 18:00:00,333.0
2024-01-10 19:00:00,337.0
2024-01-10 20:00:00,330.0
2024-01-10 21:00:00,319.0
2024-01-10 22:00:00,314.0
2024-01-10 23:00:00,316.0
2024-01-11 00:00:00,321.0
2024-01-11 01:00:00,326.0
2024-01-11 02:00:00,331.0
2024-01-11 03:00:00,330.0
2024-01-11 04:00:00,326.0
2024-01-11 05:00:00,324.0
2024-01-11 06:00:00,337.0
2024-01-11 07:00:00,358.0
2024-01-11 08:00:00,360.0
2024-01-11 09:00:00,347.0
2024-01-11 10:00:00,343.0
2024-01-11 11:00:00,339.0
2024-01-11 12:00:00,336.0
2024-01-11 13:00:00,327.0
2024-01-11 14:00:00,325.0
2024-01-11 15:00:00,318.0
2024-01-11 16:00:00,329.0
2024-01-11 17:00:00,333.0
2024-01-11 18:00:00,334.0
2024-01-11 19:00:00,341.0
2024-01-11 20:00:00,351.0
2024-01-11 21:00:00,351.0
2024-01-11 22:00:00,342.0
2024-01-11 23:00:00,340.0
2024-01-12 00:00:00,342.0
2024-01-12 01:00:00,337.0
2024-01-12 02:00:00,338.0
2024-01-12 03:00:00,349.0
2024-01-12 04:00:00,355.0
2024-01-12 05:00:00,357.0
2024-01-12 06:00:00,367.0
2024-01-12 07:00:00,374.0
2024-01-12 08:00:00,375.0
2024-01-12 09:00:00,370.0
2024-01-12 10:00:00,359.0
2024-01-12 11:00:00,357.0
2024-01-12 12:00:00,356.0
2024-01-12 13:00:00,360.0
2024-01-12 14:00:00,358.0
2024-01-12 15:00:00,355.0
2024-01-12 16:00:00,352.0
2024-01-12 17:00:00,356.0
2024-01-12 18:00:00,351.0
2024-01-12 19:00:00,341.0
2024-01-12 20:00:00,356.0
2024-01-12 21:00:00,347.0
2024-01-12 22:00:00,330.0
2024-01-12 23:00:00,299.0
2024-01-13 00:00:00,283.0
2024-01-13 01:00:00,272.0
2024-01-13 02:00:00,261.0
2024-01-13 03:00:00,254.0
2024-01-13 04:00:00,248.0
2024-01-13 05:00:00,258.0
2024-01-13 06:00:00,262.0
2024-01-13 07:00:00,283.0
2024-01-13 08:00:00,293.0
2024-01-13 09:00:00,277.0
2024-01-13 10:00:00,276.0
2024-01-13 11:00:00,275.0
2024-01-13 12:00:00,281.0
2024-01-13 13:00:00,284.0
2024-01-13 14:00:00,289.0
2024-01-13 15:00:00,302.0
2024-01-13 16:00:00,309.0
2024-01-13 17:00:00,323.0
2024-01-13 18:00:00,315.0
2024-01-13 19:00:00,319.0
2024-01-13 20:00:00,317.0
2024-01-13 21:00:00,307.0
2024-01-13 22:00:00,301.0
2024-01-13 23:00:00,258.0
2024-01-14 00:00:00,245.0
2024-01-14 01:00:00,248.0
2024-01-14 02:00:00,246.0
2024-01-14 03:00:00,250.0
2024-01-14 04:00:00,257.0
2024-01-14 05:00:00,252.0
2024-01-14 06:00:00,247.0
2024-01-14 07:00:00,253.0
2024-01-14 08:00:00,253.0
2024-01-14 09:00:00,244.0
2024-01-14 10:00:00,231.0
2024-01-14 11:00:00,221.0
2024-01-14 12:00:00,222.0
2024-01-14 13:00:00,224.0
2024-01-14 14:00:00,220.0
2024-01-14 15:00:00,239.0
2024-01-14 16:00:00,247.0
2024-01-14 17:00:00,247.0
2024-01-14 18:00:00,249.0
2024-01-14 19:00:00,246.0
2024-01-14 20:00:00,220.0
2024-01-14 21:00:00,182.0
2024-01-14 22:00:00,157.0
2024-01-14 23:00:00,133.0
