Time,Carbon Intensity
2019-12-20 00:00:00,769.1002255652046
2019-12-20 00:15:00,808.4528430251646
2019-12-20 00:30:00,781.1817468033968
2019-12-20 00:45:00,782.621865043577
2019-12-20 01:00:00,782.4953911077193
2019-12-20 01:15:00,773.05782084151
2019-12-20 01:30:00,771.9879031513647
2019-12-20 01:45:00,739.8813347522679
2019-12-20 02:00:00,757.5177391953296
2019-12-20 02:15:00,725.5443280259518
2019-12-20 02:30:00,761.2591168228266
2019-12-20 02:45:00,749.6428143733723
2019-12-20 03:00:00,728.6621062672565
2019-12-20 03:15:00,688.6655658630374
2019-12-20 03:30:00,712.1921140103815
2019-12-20 03:45:00,767.8604893810689
2019-12-20 04:00:00,741.016202145308
2019-12-20 04:15:00,777.0308092844364
2019-12-20 04:30:00,753.8827486050047
2019-12-20 04:45:00,715.7545282184797
2019-12-20 05:00:00,719.0764620475521
2019-12-20 05:15:00,722.9231045122774
2019-12-20 05:30:00,742.6664322254105
2019-12-20 05:45:00,724.0930361230756
2019-12-20 06:00:00,746.1888889435623
2019-12-20 06:15:00,720.3397409893403
2019-12-20 06:30:00,716.7714711575841
2019-12-20 06:45:00,739.0785294624102
2019-12-20 07:00:00,735.745772248459
2019-12-20 07:15:00,750.6115846626772
2019-12-20 07:30:00,745.9761535038975
2019-12-20 07:45:00,772.0732632318349
2019-12-20 08:00:00,745.9227745176667
2019-12-20 08:15:00,762.2891577171162
2019-12-20 08:30:00,747.1084721550485
2019-12-20 08:45:00,736.3644140945186
2019-12-20 09:00:00,780.4446869267797
2019-12-20 09:15:00,758.3798080823835
2019-12-20 09:30:00,764.9136923940085
2019-12-20 09:45:00,754.0452995420983
2019-12-20 10:00:00,782.1559305810583
2019-12-20 10:15:00,751.7995103674732
2019-12-20 10:30:00,778.9620166463437
2019-12-20 10:45:00,759.8489115302086
2019-12-20 11:00:00,810.8677012634905
2019-12-20 11:15:00,755.2287828172789
2019-12-20 11:30:00,798.836995059294
2019-12-20 11:45:00,806.8852991783798
2019-12-20 12:00:00,820.5260690938771
2019-12-20 12:15:00,822.5477062908124
2019-12-20 12:30:00,831.5284541171661
2019-12-20 12:45:00,836.349498804615
2019-12-20 13:00:00,813.5288735157903
2019-12-20 13:15:00,832.4251845651127
2019-12-20 13:30:00,816.5021254568956
2019-12-20 13:45:00,837.9590232960426
2019-12-20 14:00:00,819.7713252970121
2019-12-20 14:15:00,806.8619880596252
2019-12-20 14:30:00,817.8103599957457
2019-12-20 14:45:00,862.9035486230092
2019-12-20 15:00:00,876.5946301723089
2019-12-20 15:15:00,836.3699387401789
2019-12-20 15:30:00,843.8875252053475
2019-12-20 15:45:00,857.0281151075634
2019-12-20 16:00:00,855.6308259876658
2019-12-20 16:15:00,852.4632510163046
2019-12-20 16:30:00,846.6959602867257
2019-12-20 16:45:00,800.3631381770037
2019-12-20 17:00:00,853.0912526774563
2019-12-20 17:15:00,866.0586486353627
2019-12-20 17:30:00,870.2964758973903
2019-12-20 17:45:00,840.675396012515
2019-12-20 18:00:00,834.8463474287389
2019-12-20 18:15:00,867.253661353036
2019-12-20 18:30:00,847.0970985325848
2019-12-20 18:45:00,836.328597345583
2019-12-20 19:00:00,834.674675965658
2019-12-20 19:15:00,844.2600228976679
2019-12-20 19:30:00,852.6911265909831
2019-12-20 19:45:00,808.8108139503138
2019-12-20 20:00:00,845.8402734571436
2019-12-20 20:15:00,826.2249693311053
2019-12-20 20:30:00,817.0283867701361
2019-12-20 20:45:00,811.4691162336931
2019-12-20 21:00:00,809.444917805988
2019-12-20 21:15:00,815.4124942465662
2019-12-20 21:30:00,838.1679812315558
2019-12-20 21:45:00,802.282552620732
2019-12-20 22:00:00,819.7818382525406
2019-12-20 22:15:00,793.8494444407976
2019-12-20 22:30:00,797.2797258235373
2019-12-20 22:45:00,761.565044276235
2019-12-20 23:00:00,800.9258287938559
2019-12-20 23:15:00,815.8422817042523
2019-12-20 23:30:00,786.072448507584
2019-12-20 23:45:00,769.8713431652936
2019-12-21 00:00:00,764.7170848531546
2019-12-21 00:15:00,792.1697973968836
2019-12-21 00:30:00,759.3688638563358
2019-12-21 00:45:00,788.3880650634312
2019-12-21 01:00:00,758.4480060106715
2019-12-21 01:15:00,754.590695219413
2019-12-21 01:30:00,734.8544754195619
2019-12-21 01:45:00,755.2008812059844
2019-12-21 02:00:00,743.3225667345237
2019-12-21 02:15:00,740.2246226405686
2019-12-21 02:30:00,735.7128655833031
2019-12-21 02:45:00,751.1178779244852
2019-12-21 03:00:00,725.6132926235866
2019-12-21 03:15:00,726.556906711919
2019-12-21 03:30:00,756.6843691616241
2019-12-21 03:45:00,750.3733261307608
2019-12-21 04:00:00,723.1267600071103
2019-12-21 04:15:00,708.6570497026116
2019-12-21 04:30:00,729.3057562616675
2019-12-21 04:45:00,752.6109602479734
2019-12-21 05:00:00,738.9352919070327
2019-12-21 05:15:00,753.61071071625
2019-12-21 05:30:00,742.2705358885645
2019-12-21 05:45:00,713.7313876827126
2019-12-21 06:00:00,728.0625760937604
2019-12-21 06:15:00,732.459945821409
2019-12-21 06:30:00,708.6252665464842
2019-12-21 06:45:00,745.1478449508871
2019-12-21 07:00:00,746.0471776305701
2019-12-21 07:15:00,715.4763893756617
2019-12-21 07:30:00,743.1102651034778
2019-12-21 07:45:00,741.7453933639711
2019-12-21 08:00:00,727.6589246984059
2019-12-21 08:15:00,749.6748862707336
2019-12-21 08:30:00,755.2919410884667
2019-12-21 08:45:00,768.5738599884417
2019-12-21 09:00:00,756.3320948736447
2019-12-21 09:15:00,776.4701407788691
2019-12-21 09:30:00,750.9801750450467
2019-12-21 09:45:00,778.9187065394138
2019-12-21 10:00:00,810.3522528140903
2019-12-21 10:15:00,774.9970498499656
2019-12-21 10:30:00,780.411946330699
2019-12-21 10:45:00,791.3548944254048
2019-12-21 11:00:00,778.957081727975
2019-12-21 11:15:00,829.5214638419947
2019-12-21 11:30:00,805.8262942421403
2019-12-21 11:45:00,800.0404669565303
2019-12-21 12:00:00,847.2435865625243
2019-12-21 12:15:00,829.0398821740159
2019-12-21 12:30:00,821.3668850039105
2019-12-21 12:45:00,823.3666296899064
2019-12-21 13:00:00,817.2497991489586
2019-12-21 13:15:00,828.099891930181
2019-12-21 13:30:00,826.8017748663088
2019-12-21 13:45:00,834.088222226328
2019-12-21 14:00:00,845.3181589447347
2019-12-21 14:15:00,844.8814816902819
2019-12-21 14:30:00,869.0127535675705
2019-12-21 14:45:00,853.7925252475604
2019-12-21 15:00:00,834.563878601465
2019-12-21 15:15:00,827.3643185403059
2019-12-21 15:30:00,836.8732083771218
2019-12-21 15:45:00,854.9536978929027
2019-12-21 16:00:00,833.7057061077005
2019-12-21 16:15:00,856.8077250526458
2019-12-21 16:30:00,841.1845243711217
2019-12-21 16:45:00,853.2293189885595
2019-12-21 17:00:00,864.0965194395837
2019-12-21 17:15:00,873.2809982821171
2019-12-21 17:30:00,822.6691505683248
2019-12-21 17:45:00,865.842397542539
2019-12-21 18:00:00,850.5162198795099
2019-12-21 18:15:00,847.0477574932642
2019-12-21 18:30:00,874.1960610172077
2019-12-21 18:45:00,854.1990317192501
2019-12-21 19:00:00,836.8307853480991
2019-12-21 19:15:00,845.2377787776144
2019-12-21 19:30:00,827.7132057976997
2019-12-21 19:45:00,827.6214842443271
2019-12-21 20:00:00,839.9869416260608
2019-12-21 20:15:00,823.4977120786747
2019-12-21 20:30:00,839.383494803778
